MONTH,DAY_OF_MONTH,DAY_OF_WEEK,UNIQUE_CARRIER,DISTANCE,ORIGIN_CITY_TIME_ZONE,DEST_CITY_TIME_ZONE,SCHD_ARR_TIME_UTC_MINUTES,EXPECTED_DURATION,NEW_ORIGIN,NEW_DEST,ARR_DELAY_CLS
8,29,2,DL,356.0,America/New_York,America/New_York,1118,51,ATL,Other,0
5,16,2,DL,106.0,America/New_York,America/New_York,1468,35,ATL,Other,0
8,20,7,DL,1590.0,America/New_York,America/Denver,1346,239,ATL,Other,1
9,24,7,DL,214.0,America/Chicago,America/New_York,1039,39,Other,ATL,0
10,21,6,DL,432.0,America/New_York,America/Indiana/Indianapolis,1182,58,ATL,Other,0
8,10,4,OO,579.0,America/New_York,America/Chicago,324,182,ATL,Other,1
6,19,1,EV,433.0,America/New_York,America/New_York,678,69,Other,ATL,0
9,27,3,DL,1947.0,America/New_York,America/Los_Angeles,1418,264,ATL,Other,0
4,26,4,DL,4502.0,America/New_York,Pacific/Honolulu,1443,549,ATL,Other,0
11,22,3,DL,577.0,America/New_York,America/New_York,249,112,ATL,Other,0
4,4,3,DL,762.0,America/New_York,America/New_York,743,101,ATL,LGA,0
2,10,6,DL,442.0,America/New_York,America/New_York,1027,71,ATL,Other,0
8,29,2,UA,708.0,America/New_York,America/New_York,745,104,Other,SAV,0
3,13,2,OO,147.0,America/Chicago,America/New_York,1313,73,Other,ATL,1
5,4,4,DL,151.0,America/New_York,America/Chicago,1111,55,ATL,Other,0
7,14,5,DL,547.0,America/New_York,America/New_York,837,94,Other,ATL,0
10,26,4,DL,214.0,America/New_York,America/New_York,1258,55,SAV,ATL,0
9,19,2,DL,214.0,America/Chicago,America/New_York,748,46,Other,ATL,0
3,13,2,DL,594.0,America/Detroit,America/New_York,789,123,Other,ATL,0
5,26,5,DL,404.0,America/New_York,America/New_York,719,101,MCO,ATL,1
4,8,7,DL,332.0,America/Chicago,America/New_York,1148,112,Other,ATL,1
3,12,1,DL,106.0,America/New_York,America/New_York,636,43,Other,ATL,0
4,3,2,DL,164.0,America/New_York,America/New_York,760,73,Other,ATL,0
3,5,1,DL,304.0,America/New_York,America/New_York,1158,39,ATL,Other,0
3,15,4,DL,447.0,America/New_York,America/New_York,951,62,Other,ATL,0
1,10,3,DL,762.0,America/New_York,America/New_York,1377,121,LGA,ATL,0
1,8,1,DL,250.0,America/Chicago,America/New_York,1122,101,Other,ATL,1
8,10,4,DL,591.0,America/New_York,America/Chicago,1239,158,ATL,Other,1
4,6,5,DL,554.0,America/New_York,America/New_York,305,201,ATL,Other,1
10,9,1,OO,566.0,America/New_York,America/Indiana/Indianapolis,1174,92,ATL,Other,0
1,15,1,DL,526.0,America/New_York,America/New_York,1100,126,Other,ATL,1
4,20,5,DL,689.0,America/Chicago,America/New_York,832,107,Other,ATL,0
5,24,3,DL,484.0,America/Chicago,America/New_York,1214,106,Other,ATL,1
4,18,3,WN,515.0,America/New_York,America/New_York,949,72,ATL,Other,0
4,26,4,AA,762.0,America/New_York,America/New_York,725,79,ATL,LGA,0
9,29,5,OO,551.0,America/Chicago,America/New_York,769,113,Other,ATL,0
4,2,1,DL,821.0,America/Chicago,America/New_York,745,111,Other,ATL,0
3,1,4,DL,594.0,America/Detroit,America/New_York,1395,340,Other,ATL,1
7,10,1,DL,731.0,America/Chicago,America/New_York,1499,96,Other,ATL,0
7,7,5,DL,554.0,America/New_York,America/New_York,1146,122,Other,ATL,1
10,26,4,OO,164.0,America/New_York,America/New_York,817,135,Other,ATL,1
3,27,2,B6,581.0,America/New_York,America/New_York,680,83,ATL,FLL,0
3,8,4,DL,731.0,America/Chicago,America/New_York,1170,91,Other,ATL,0
6,15,4,DL,581.0,America/New_York,America/New_York,1226,115,ATL,FLL,1
2,1,4,DL,1892.0,America/Los_Angeles,America/New_York,1171,242,Other,ATL,0
2,28,3,WN,447.0,America/New_York,America/New_York,1335,99,ATL,Other,1
6,26,1,DL,1947.0,America/Los_Angeles,America/New_York,1021,207,Other,ATL,0
4,29,7,DL,106.0,America/New_York,America/New_York,754,41,Other,ATL,0
3,2,5,DL,304.0,America/New_York,America/New_York,153,61,ATL,Other,0
3,29,4,DL,591.0,America/Chicago,America/New_York,1358,105,Other,ATL,0
1,18,4,DL,620.0,America/New_York,America/New_York,290,113,ATL,Other,1
9,25,1,DL,782.0,America/New_York,America/Chicago,1286,151,ATL,Other,1
3,26,1,WN,666.0,America/New_York,America/New_York,879,119,ATL,Other,1
11,23,4,DL,2139.0,America/New_York,America/Los_Angeles,1163,300,ATL,Other,0
3,4,7,DL,606.0,America/Chicago,America/New_York,145,102,ORD,ATL,0
11,8,3,DL,746.0,America/New_York,America/New_York,187,124,ATL,Other,0
2,20,2,DL,859.0,America/New_York,America/New_York,1049,140,Other,ATL,0
12,14,4,DL,432.0,America/Indiana/Indianapolis,America/New_York,1514,83,Other,ATL,0
12,26,2,WN,762.0,America/New_York,America/New_York,1263,144,LGA,ATL,0
12,9,6,DL,432.0,America/New_York,America/New_York,1403,134,Other,ATL,1
9,28,4,DL,689.0,America/Chicago,America/New_York,895,104,Other,ATL,0
3,27,2,WN,270.0,America/New_York,America/New_York,70,59,Other,ATL,0
6,11,7,DL,406.0,America/New_York,America/New_York,1454,130,ATL,Other,1
4,30,1,EV,533.0,America/New_York,America/Chicago,919,74,ATL,Other,0
11,1,3,AA,731.0,America/Chicago,America/New_York,222,126,Other,ATL,0
4,23,1,DL,526.0,America/New_York,America/New_York,1271,55,ATL,Other,0
10,16,1,OO,377.0,America/New_York,America/New_York,1352,107,ATL,Other,1
4,20,5,EV,831.0,America/Chicago,America/New_York,1348,103,Other,ATL,0
6,5,1,EV,633.0,America/New_York,America/Chicago,235,126,ATL,Other,1
10,16,1,WN,666.0,America/New_York,America/New_York,851,111,ATL,Other,0
3,9,5,DL,547.0,America/New_York,America/New_York,833,92,ATL,Other,0
3,18,7,DL,526.0,America/New_York,America/New_York,1442,84,Other,ATL,0
10,11,3,DL,425.0,America/Chicago,America/New_York,1279,68,Other,ATL,0
2,5,1,9E,214.0,America/New_York,America/New_York,1176,47,SAV,ATL,0
9,27,3,DL,1590.0,America/New_York,America/Denver,1099,206,ATL,Other,0
7,31,1,DL,270.0,America/New_York,America/New_York,197,37,ATL,Other,0
5,18,4,DL,813.0,America/New_York,America/Chicago,315,157,ATL,Other,1
3,26,1,WN,515.0,America/New_York,America/New_York,1110,62,ATL,Other,0
6,7,3,DL,321.0,America/New_York,America/Kentucky/Louisville,912,75,ATL,Other,0
2,27,2,DL,317.0,America/New_York,America/New_York,1285,50,ATL,Other,0
12,31,7,DL,404.0,America/New_York,America/New_York,1516,85,ATL,MCO,0
1,22,1,DL,153.0,America/New_York,America/New_York,473,118,ATL,Other,1
8,27,7,DL,481.0,America/New_York,America/New_York,905,78,ATL,Other,0
11,16,4,WN,554.0,America/New_York,America/New_York,932,111,ATL,Other,1
4,2,1,9E,83.0,America/New_York,America/New_York,654,54,Other,ATL,1
1,9,2,DL,907.0,America/New_York,America/Chicago,1559,142,ATL,Other,0
6,13,2,DL,223.0,America/New_York,America/New_York,956,56,Other,ATL,0
9,9,6,DL,226.0,America/New_York,America/New_York,201,66,ATL,CLT,0
1,2,2,WN,721.0,America/Chicago,America/New_York,844,109,Other,ATL,0
2,4,7,DL,577.0,America/New_York,America/New_York,1007,87,ATL,Other,0
7,26,3,WN,545.0,America/New_York,America/New_York,1093,96,Other,ATL,0
7,23,7,DL,516.0,America/New_York,America/New_York,1474,110,Other,ATL,1
8,24,4,EV,83.0,America/New_York,America/New_York,772,104,Other,ATL,1
10,7,6,DL,2139.0,America/New_York,America/Los_Angeles,1108,302,ATL,Other,0
2,20,2,OO,302.0,America/New_York,America/Chicago,1388,272,ATL,Other,1
12,14,4,DL,143.0,America/New_York,America/New_York,159,26,ATL,Other,0
4,21,6,DL,2116.0,America/New_York,America/Los_Angeles,1009,250,ATL,Other,0
2,2,5,AA,731.0,America/Chicago,America/New_York,1463,106,Other,ATL,0
12,22,5,DL,226.0,America/New_York,America/New_York,102,100,Other,ATL,1
12,14,4,AA,606.0,America/Chicago,America/New_York,1011,120,ORD,ATL,1
2,27,2,OO,106.0,America/New_York,America/New_York,316,46,ATL,Other,0
12,5,2,DL,366.0,America/New_York,America/New_York,727,71,Other,ATL,0
6,19,1,DL,526.0,America/New_York,America/New_York,1108,74,Other,ATL,0
1,18,4,DL,591.0,America/Chicago,America/New_York,1071,90,Other,ATL,0
10,6,5,DL,782.0,America/New_York,America/Chicago,918,120,ATL,Other,0
3,5,1,DL,594.0,America/New_York,America/New_York,1210,88,ATL,Other,0
5,23,2,WN,404.0,America/New_York,America/New_York,1160,93,ATL,MCO,1
10,4,3,AA,666.0,America/New_York,America/New_York,1140,128,Other,ATL,0
4,13,5,9E,300.0,America/New_York,America/New_York,890,71,Other,ATL,0
3,20,2,DL,259.0,America/New_York,America/New_York,995,65,Other,ATL,0
5,21,7,DL,594.0,America/Detroit,America/New_York,749,128,Other,ATL,1
11,2,4,DL,271.0,America/New_York,America/Chicago,1219,61,ATL,Other,0
5,17,3,DL,666.0,America/New_York,America/New_York,899,123,Other,ATL,0
12,27,3,WN,1199.0,America/Denver,America/New_York,282,172,Other,ATL,1
6,24,6,EV,331.0,America/New_York,America/New_York,1128,85,Other,ATL,0
1,13,6,DL,444.0,America/New_York,America/New_York,927,91,ATL,Other,0
4,16,1,DL,356.0,America/New_York,America/New_York,910,87,Other,ATL,0
6,1,4,WN,447.0,America/New_York,America/New_York,193,66,ATL,Other,0
6,17,6,DL,545.0,America/New_York,America/New_York,1232,96,ATL,Other,0
5,11,4,EV,143.0,America/New_York,America/New_York,1393,54,ATL,Other,0
11,8,3,DL,356.0,America/New_York,America/New_York,249,41,ATL,Other,0
10,5,4,DL,151.0,America/New_York,America/Chicago,832,56,ATL,Other,1
11,11,6,DL,1919.0,America/Los_Angeles,America/New_York,1201,214,Other,ATL,0
2,19,1,DL,874.0,America/New_York,America/Chicago,1036,145,ATL,Other,0
6,14,3,DL,760.0,America/New_York,America/New_York,1209,133,ATL,Other,0
10,11,3,DL,581.0,America/New_York,America/New_York,1115,100,FLL,ATL,0
8,4,5,UA,746.0,America/New_York,America/New_York,1243,191,ATL,Other,1
12,16,6,DL,515.0,America/New_York,America/New_York,871,87,Other,ATL,0
9,3,7,OO,773.0,America/New_York,America/Chicago,737,130,SAV,ORD,0
7,9,7,EV,674.0,America/Chicago,America/New_York,1019,125,Other,ATL,0
10,2,1,DL,1599.0,America/New_York,America/St_Thomas,1069,216,ATL,Other,1
5,31,3,OO,304.0,America/New_York,America/New_York,1149,80,Other,ATL,0
9,8,5,DL,223.0,America/New_York,America/New_York,760,73,Other,ATL,1
8,25,5,WN,1947.0,America/Los_Angeles,America/New_York,1327,286,Other,ATL,1
10,5,4,WN,481.0,America/New_York,America/New_York,210,86,ATL,Other,0
7,20,4,DL,1590.0,America/New_York,America/Denver,295,234,ATL,Other,1
2,21,3,DL,432.0,America/New_York,America/Indiana/Indianapolis,113,92,ATL,Other,1
4,7,6,AA,666.0,America/New_York,America/New_York,1102,98,Other,ATL,0
7,20,4,DL,689.0,America/New_York,America/Chicago,1246,96,ATL,Other,0
1,26,5,UA,606.0,America/New_York,America/Chicago,813,99,ATL,ORD,0
12,7,4,UA,746.0,America/New_York,America/New_York,1399,232,ATL,Other,1
6,1,4,DL,547.0,America/New_York,America/New_York,1065,93,ATL,Other,0
11,7,2,WN,270.0,America/New_York,America/New_York,122,54,ATL,Other,0
1,5,5,AA,925.0,America/Chicago,America/New_York,278,120,Other,SAV,0
3,25,7,OH,140.0,America/New_York,America/New_York,998,74,Other,CLT,1
4,17,2,DL,731.0,America/New_York,America/Chicago,1541,130,ATL,DFW,0
2,16,5,WN,484.0,America/New_York,America/Chicago,154,125,ATL,Other,1
10,31,2,EV,227.0,America/New_York,America/New_York,946,45,Other,ATL,0
5,31,3,DL,2116.0,America/Los_Angeles,America/New_York,1440,260,Other,ATL,0
10,6,5,DL,1587.0,America/New_York,America/Phoenix,1126,202,ATL,Other,0
3,11,7,DL,545.0,America/New_York,America/New_York,811,69,ATL,Other,0
7,22,6,DL,425.0,America/New_York,America/Chicago,1193,121,ATL,Other,1
6,3,6,DL,151.0,America/New_York,America/Chicago,1264,39,ATL,Other,0
9,14,4,AA,925.0,America/Chicago,America/New_York,228,135,Other,SAV,0
11,19,7,DL,2172.0,America/New_York,America/Los_Angeles,1677,336,ATL,Other,1
2,7,3,WN,153.0,America/New_York,America/New_York,1286,53,ATL,Other,0
2,28,3,DL,821.0,America/New_York,America/Chicago,995,156,ATL,Other,1
7,5,3,DL,270.0,America/New_York,America/New_York,865,56,ATL,Other,0
4,13,5,WN,594.0,America/Detroit,America/New_York,986,112,Other,ATL,0
5,30,2,DL,373.0,America/New_York,America/New_York,670,74,Other,ATL,0
8,16,3,DL,640.0,America/New_York,America/Detroit,859,98,ATL,Other,0
3,27,2,DL,304.0,America/New_York,America/New_York,190,52,ATL,Other,0
3,22,4,OO,500.0,America/Chicago,America/New_York,1257,97,Other,ATL,0
3,28,3,DL,425.0,America/Chicago,America/New_York,1205,66,Other,ATL,0
4,12,4,DL,447.0,America/New_York,America/New_York,1463,79,ATL,Other,0
8,16,3,DL,352.0,America/New_York,America/Chicago,1309,60,ATL,Other,0
8,4,5,DL,907.0,America/New_York,America/Chicago,1428,124,ATL,Other,0
2,27,2,DL,226.0,America/New_York,America/New_York,99,52,ATL,CLT,0
6,7,3,EV,433.0,America/New_York,America/New_York,1170,91,Other,ATL,0
6,8,4,WN,581.0,America/New_York,America/New_York,1577,160,FLL,ATL,1
4,1,7,DL,765.0,America/New_York,America/Chicago,1514,108,ATL,Other,0
11,15,3,DL,516.0,America/New_York,America/New_York,1257,78,Other,ATL,0
1,13,6,DL,731.0,America/New_York,America/Chicago,1429,125,ATL,DFW,0
6,18,7,WN,874.0,America/Chicago,America/New_York,845,162,Other,ATL,1
6,28,3,DL,226.0,America/New_York,America/New_York,1453,45,ATL,CLT,0
12,9,6,DL,640.0,America/Detroit,America/New_York,1218,86,Other,ATL,0
6,29,4,DL,743.0,America/New_York,America/Chicago,1249,104,ATL,Other,0
10,19,4,DL,356.0,America/New_York,America/New_York,918,66,ATL,Other,0
9,18,1,DL,306.0,America/New_York,America/New_York,126,68,ATL,Other,0
6,19,1,DL,1919.0,America/Los_Angeles,America/New_York,1418,251,Other,ATL,0
1,4,4,DL,226.0,America/New_York,America/New_York,60,51,ATL,CLT,0
9,19,2,DL,406.0,America/New_York,America/New_York,976,79,Other,ATL,0
1,4,4,WN,432.0,America/Indiana/Indianapolis,America/New_York,742,86,Other,ATL,0
9,8,5,WN,404.0,America/New_York,America/New_York,1448,81,ATL,MCO,0
4,3,2,DL,240.0,America/New_York,America/Chicago,1112,55,ATL,Other,0
6,21,3,EV,250.0,America/Chicago,America/New_York,68,69,Other,ATL,0
10,3,2,DL,813.0,America/New_York,America/Chicago,140,140,ATL,Other,0
1,2,2,WN,1199.0,America/New_York,America/Denver,837,179,ATL,Other,0
2,4,7,DL,271.0,America/Chicago,America/New_York,1002,54,Other,ATL,0
10,20,5,OO,503.0,America/New_York,America/Chicago,1308,93,ATL,Other,0
12,24,7,DL,594.0,America/Detroit,America/New_York,758,103,Other,ATL,0
3,20,2,AA,666.0,America/New_York,America/New_York,770,98,ATL,Other,0
10,3,2,DL,404.0,America/New_York,America/New_York,1181,86,MCO,ATL,0
10,5,4,DL,404.0,America/New_York,America/New_York,1283,95,ATL,MCO,0
11,30,4,WN,356.0,America/New_York,America/New_York,258,69,ATL,Other,0
12,7,4,WN,534.0,America/New_York,America/New_York,872,66,ATL,Other,0
12,6,3,WN,762.0,America/New_York,America/New_York,146,108,ATL,LGA,0
11,15,3,DL,746.0,America/New_York,America/New_York,293,91,ATL,Other,0
8,7,1,UA,746.0,America/New_York,America/New_York,1021,196,Other,ATL,1
9,25,1,DL,606.0,America/Chicago,America/New_York,1427,91,ORD,ATL,0
12,18,1,DL,356.0,America/New_York,America/New_York,1491,175,ATL,Other,1
4,7,6,WN,762.0,America/New_York,America/New_York,883,114,LGA,ATL,0
5,15,1,DL,404.0,America/New_York,America/New_York,771,92,MCO,ATL,0
4,9,1,DL,761.0,America/Chicago,America/New_York,817,86,Other,ATL,0
3,12,1,DL,425.0,America/Chicago,America/New_York,965,99,Other,ATL,1
7,26,3,DL,226.0,America/New_York,America/New_York,1106,116,ATL,CLT,1
4,2,1,9E,83.0,America/New_York,America/New_York,654,54,Other,ATL,1
4,28,6,DL,250.0,America/Chicago,America/New_York,792,50,Other,ATL,0
7,23,7,DL,712.0,America/New_York,America/New_York,1222,138,ATL,Other,1
1,7,7,AA,226.0,America/New_York,America/New_York,145,64,Other,ATL,0
3,18,7,NK,581.0,America/New_York,America/New_York,948,99,ATL,FLL,0
5,11,4,WN,484.0,America/New_York,America/Chicago,1064,84,ATL,Other,0
7,5,3,DL,591.0,America/Chicago,America/New_York,1437,72,Other,ATL,0
6,24,6,DL,952.0,America/New_York,America/New_York,1518,128,ATL,Other,0
6,17,6,DL,1590.0,America/New_York,America/Denver,1716,470,ATL,Other,1
8,7,1,DL,164.0,America/New_York,America/New_York,266,105,ATL,Other,1
1,6,6,DL,669.0,America/New_York,America/Chicago,1334,141,ATL,Other,1
1,26,5,WN,547.0,America/New_York,America/New_York,156,85,ATL,Other,0
1,21,7,AA,731.0,America/New_York,America/Chicago,1168,119,ATL,DFW,0
10,3,2,DL,526.0,America/New_York,America/New_York,1115,80,Other,ATL,0
4,11,3,WN,721.0,America/New_York,America/Chicago,1168,123,ATL,Other,0
3,17,6,DL,404.0,America/New_York,America/New_York,832,96,MCO,ATL,1
2,16,5,DL,153.0,America/New_York,America/New_York,70,29,ATL,Other,0
11,11,6,WN,594.0,America/Detroit,America/New_York,766,87,Other,ATL,0
4,21,6,WN,406.0,America/New_York,America/New_York,1386,92,Other,ATL,1
8,7,1,UA,606.0,America/Chicago,America/New_York,800,115,ORD,ATL,1
2,26,1,DL,669.0,America/Chicago,America/New_York,879,97,Other,ATL,0
10,16,1,DL,259.0,America/New_York,America/New_York,1469,42,Other,ATL,0
10,1,7,NK,404.0,America/New_York,America/New_York,183,73,ATL,MCO,0
3,21,3,DL,874.0,America/New_York,America/Chicago,905,162,ATL,Other,1
8,17,4,DL,746.0,America/New_York,America/New_York,943,126,ATL,Other,1
5,27,6,DL,106.0,America/New_York,America/New_York,771,45,Other,ATL,0
8,10,4,WN,591.0,America/New_York,America/Chicago,331,191,ATL,Other,1
7,4,2,DL,425.0,America/New_York,America/Chicago,120,91,ATL,Other,1
2,19,1,DL,581.0,America/New_York,America/New_York,1242,96,ATL,FLL,0
10,19,4,DL,2139.0,America/Los_Angeles,America/New_York,659,321,Other,ATL,1
8,10,4,DL,321.0,America/New_York,America/Kentucky/Louisville,1346,80,ATL,Other,0
9,8,5,DL,214.0,America/New_York,America/New_York,806,46,ATL,SAV,0
9,17,7,EV,579.0,America/New_York,America/Chicago,183,94,ATL,Other,0
8,5,6,EV,533.0,America/Chicago,America/New_York,750,93,Other,ATL,0
2,11,7,EV,765.0,America/New_York,America/Chicago,1288,97,ATL,Other,0
7,15,6,WN,515.0,America/New_York,America/New_York,814,81,Other,ATL,0
3,29,4,WN,813.0,America/Chicago,America/New_York,1278,175,Other,ATL,1
7,4,2,DL,106.0,America/New_York,America/New_York,1125,48,ATL,Other,0
1,24,3,DL,404.0,America/New_York,America/New_York,254,81,ATL,MCO,0
8,14,1,EV,457.0,America/New_York,America/New_York,1248,73,Other,ATL,0
12,3,7,DL,317.0,America/New_York,America/New_York,1083,103,Other,ATL,1
11,10,5,WN,481.0,America/New_York,America/New_York,1152,76,Other,ATL,0
8,6,7,DL,721.0,America/New_York,America/Chicago,1450,211,ATL,Other,1
11,18,6,DL,432.0,America/Indiana/Indianapolis,America/New_York,904,93,Other,ATL,0
2,5,1,DL,164.0,America/New_York,America/New_York,200,58,ATL,Other,0
2,21,3,DL,545.0,America/New_York,America/New_York,1203,115,ATL,Other,1
3,16,5,OO,170.0,America/New_York,America/Chicago,1380,68,ATL,Other,1
10,25,3,DL,484.0,America/Chicago,America/New_York,1034,55,Other,ATL,0
9,28,4,WN,1892.0,America/Los_Angeles,America/New_York,1524,244,Other,ATL,1
1,25,4,DL,1919.0,America/Los_Angeles,America/New_York,1534,258,Other,ATL,1
12,22,5,DL,1590.0,America/New_York,America/Denver,378,242,ATL,Other,0
12,16,6,WN,270.0,America/New_York,America/New_York,914,51,ATL,Other,0
10,25,3,DL,481.0,America/New_York,America/New_York,756,76,ATL,Other,0
6,14,3,WN,270.0,America/New_York,America/New_York,1072,41,Other,ATL,0
5,24,3,DL,350.0,America/New_York,America/Chicago,168,64,ATL,Other,0
10,8,7,DL,306.0,America/New_York,America/New_York,934,83,Other,ATL,1
11,4,6,WN,1747.0,America/Los_Angeles,America/New_York,1305,198,Other,ATL,0
8,21,1,F9,813.0,America/New_York,America/Chicago,1369,129,ATL,Other,0
4,16,1,DL,669.0,America/New_York,America/Chicago,1371,128,ATL,Other,1
7,18,2,DL,749.0,America/New_York,America/New_York,231,132,ATL,Other,0
6,17,6,DL,762.0,America/New_York,America/New_York,915,106,ATL,LGA,0
11,2,4,DL,340.0,America/Chicago,America/New_York,1194,61,Other,ATL,0
7,12,3,NK,554.0,America/New_York,America/New_York,692,93,Other,ATL,0
4,2,1,DL,304.0,America/New_York,America/New_York,1523,94,Other,ATL,0
4,22,7,DL,674.0,America/New_York,America/Chicago,242,127,ATL,Other,0
4,15,7,YX,762.0,America/New_York,America/New_York,110,105,ATL,LGA,0
9,21,4,DL,516.0,America/New_York,America/New_York,683,94,Other,ATL,0
1,24,3,DL,594.0,America/Detroit,America/New_York,771,109,Other,ATL,0
7,23,7,DL,554.0,America/New_York,America/New_York,1497,108,Other,ATL,1
3,7,3,DL,356.0,America/New_York,America/New_York,87,71,ATL,Other,0
9,9,6,DL,692.0,America/Chicago,America/New_York,837,119,Other,ATL,0
6,23,5,OO,241.0,America/New_York,America/Chicago,162,161,ATL,Other,1
10,26,4,EV,696.0,America/Chicago,America/New_York,1484,90,Other,ATL,0
4,13,5,DL,813.0,America/Chicago,America/New_York,1039,104,Other,ATL,0
2,27,2,F9,701.0,America/New_York,America/New_York,1069,106,ATL,Other,0
9,3,7,DL,481.0,America/New_York,America/New_York,1505,113,ATL,Other,1
7,3,1,DL,304.0,America/New_York,America/New_York,1178,46,ATL,Other,0
10,4,3,AA,1947.0,America/New_York,America/Los_Angeles,1193,289,ATL,Other,0
5,10,3,DL,223.0,America/New_York,America/New_York,1094,63,Other,ATL,0
6,8,4,WN,594.0,America/Detroit,America/New_York,780,102,Other,ATL,0
11,15,3,DL,453.0,America/New_York,America/Chicago,107,78,ATL,Other,0
12,15,5,DL,1892.0,America/New_York,America/Los_Angeles,1651,220,ATL,Other,0
2,22,4,OO,143.0,America/New_York,America/New_York,958,39,ATL,Other,0
8,14,1,WN,577.0,America/New_York,America/New_York,749,121,Other,ATL,1
5,27,6,DL,250.0,America/New_York,America/Chicago,909,54,ATL,Other,0
2,24,6,DL,712.0,America/New_York,America/New_York,750,97,Other,ATL,0
6,3,6,DL,271.0,America/Chicago,America/New_York,916,60,Other,ATL,0
11,25,6,DL,545.0,America/New_York,America/New_York,102,88,Other,ATL,0
9,18,1,DL,606.0,America/Chicago,America/New_York,882,123,ORD,ATL,1
2,19,1,WN,1587.0,America/Phoenix,America/New_York,1642,238,Other,ATL,1
